Transport_Type,Source,Destination,median_price,avg_price,median_duration,avg_duration,median_distance,count
Cab,Ulsoor (Bangalore),JP Nagar (Bangalore),887.69,884.0015217391305,68.03999999999999,64.99217391304347,17.009999999999998,46
Cab,Ulsoor (Bangalore),Jayanagar (Bangalore),818.685,903.8947222222222,44.18,52.39666666666667,11.045,36
Cab,Ulsoor (Bangalore),KR Puram (Bangalore),1143.62,1044.1648648648647,61.16,60.287567567567564,15.29,37
Cab,Ulsoor (Bangalore),Kadugodi (Bangalore),1132.555,1036.6882608695653,58.2,64.3286956521739,14.55,46
Cab,Ulsoor (Bangalore),Kammanahalli (Bangalore),1076.51,1064.7547826086957,57.64,61.21565217391304,14.41,46
Cab,Ulsoor (Bangalore),Kengeri (Bangalore),979.09,1022.2193617021276,77.44,71.83489361702127,19.36,47
Cab,Ulsoor (Bangalore),Koramangala (Bangalore),1222.19,1126.4135714285715,57.1,59.49047619047619,14.275,42
Cab,Ulsoor (Bangalore),Kudlu Gate (Bangalore),830.14,974.6450909090909,47.76,56.06763636363637,11.94,55
Cab,Ulsoor (Bangalore),Lingarajapuram (Bangalore),1194.16,1162.9982978723403,63.28,67.67234042553191,15.82,47
Cab,Ulsoor (Bangalore),MG Road (Bangalore),1127.48,1053.2347887323942,60.96,63.77802816901408,15.24,71
Cab,Ulsoor (Bangalore),Magadi Road (Bangalore),880.97,988.6654716981132,78.64,71.56377358490566,19.66,53
Cab,Ulsoor (Bangalore),Mahadevapura (Bangalore),1217.91,1173.0226315789473,55.72,56.4540350877193,13.93,57
Cab,Ulsoor (Bangalore),Malleswaram (Bangalore),801.245,863.676,69.32,65.6704,17.33,50
Cab,Ulsoor (Bangalore),Marathahalli (Bangalore),1295.065,1181.466875,73.12,70.31750000000001,18.28,48
Cab,Ulsoor (Bangalore),Nagarbhavi (Bangalore),946.55,939.8536111111111,63.260000000000005,59.43222222222222,15.815000000000001,36
Cab,Ulsoor (Bangalore),RT Nagar (Bangalore),1063.99,1005.5402173913043,53.64,59.703478260869566,13.41,46
Cab,Ulsoor (Bangalore),Rajajinagar (Bangalore),905.025,956.1387500000001,71.22,65.67999999999999,17.805,40
Cab,Ulsoor (Bangalore),Richmond Town (Bangalore),1123.2,1103.2687037037037,60.34,61.697037037037035,15.085,54
Cab,Ulsoor (Bangalore),Sadashivanagar (Bangalore),1099.755,1095.5034615384616,54.92,59.91769230769231,13.73,52
Cab,Ulsoor (Bangalore),Sarjapur Road (Bangalore),907.18,940.6495918367348,44.68,52.14530612244898,11.17,49
Cab,Ulsoor (Bangalore),Shivaji Nagar (Bangalore),696.835,805.6347727272728,66.92,65.92090909090909,16.73,44
Cab,Ulsoor (Bangalore),Ulsoor (Bangalore),1091.06,988.9880327868852,51.64,59.9744262295082,12.91,61
Cab,Ulsoor (Bangalore),Varthur (Bangalore),1188.89,1080.6141176470587,79.08,69.08,19.77,51
Cab,Ulsoor (Bangalore),Vidyaranyapura (Bangalore),1033.81,1064.6889090909092,64.96,63.94254545454546,16.24,55
Cab,Ulsoor (Bangalore),Vijayanagar (Bangalore),1137.06,1098.3603921568626,66.24,66.23137254901961,16.56,51
Cab,Ulsoor (Bangalore),Whitefield (Bangalore),1047.965,1028.913448275862,59.400000000000006,62.65793103448276,14.850000000000001,58
Cab,Ulsoor (Bangalore),Yelahanka (Bangalore),1123.4650000000001,1056.8004761904763,64.68,66.57428571428571,16.17,42
Cab,Ulsoor (Bangalore),Yeshwanthpur (Bangalore),688.725,811.2347727272728,65.2,61.45545454545454,16.3,44
Cab,Uttam Nagar (Delhi),AIIMS (Delhi),148.0,301.6666666666667,115.56,119.28666666666668,28.89,6
Cab,Uttam Nagar (Delhi),Adarsh Nagar (Delhi),443.5,455.25,173.7,166.91,43.425,4
Cab,Uttam Nagar (Delhi),Akshardham (Delhi),1146.0,797.2,29.52,48.768,7.38,5
Cab,Uttam Nagar (Delhi),Ambience Mall (Delhi),400.0,478.0,136.24,116.61333333333334,34.06,3
Cab,Uttam Nagar (Delhi),Anand Vihar (Delhi),409.0,386.3333333333333,43.4,45.56,10.85,3
Cab,Uttam Nagar (Delhi),Anand Vihar ISBT (Delhi),463.5,463.5,17.919999999999998,17.919999999999998,4.4799999999999995,2
Cab,Uttam Nagar (Delhi),Ardee City (Delhi),1011.5,1011.5,180.82,180.82,45.205,2
Cab,Uttam Nagar (Delhi),Arjangarh (Delhi),206.5,206.5,103.41999999999999,103.41999999999999,25.854999999999997,2
Cab,Uttam Nagar (Delhi),Ashok Park Main (Delhi),587.5,525.0,147.78,139.92000000000002,36.945,4
Cab,Uttam Nagar (Delhi),Ashok Vihar (Delhi),255.0,355.2,127.36,130.78400000000002,31.84,5
Cab,Uttam Nagar (Delhi),Ashram (Delhi),473.0,737.3333333333334,182.8,150.79999999999998,45.7,3
Cab,Uttam Nagar (Delhi),Aya Nagar (Delhi),422.0,529.0,158.8,125.77333333333333,39.7,3
Cab,Uttam Nagar (Delhi),Azadpur (Delhi),262.0,262.0,126.2,126.2,31.55,2
Cab,Uttam Nagar (Delhi),Badarpur (Delhi),425.0,425.0,84.36,84.36,21.09,1
Cab,Uttam Nagar (Delhi),Badshahpur (Delhi),826.0,983.75,75.8,74.54,18.95,4
Cab,Uttam Nagar (Delhi),Bahadurgarh (Delhi),216.0,359.6,131.72,119.47999999999999,32.93,5
Cab,Uttam Nagar (Delhi),Barakhamba Road (Delhi),420.0,924.6666666666666,86.28,90.10666666666668,21.57,3
Cab,Uttam Nagar (Delhi),Basai Dhankot (Delhi),721.0,685.6,60.16,80.008,15.04,5
Cab,Uttam Nagar (Delhi),Bhikaji Cama Place (Delhi),520.0,520.0,103.62,103.62,25.905,2
Cab,Uttam Nagar (Delhi),Botanical Garden (Delhi),470.5,470.5,70.22,70.22,17.555,2
Cab,Uttam Nagar (Delhi),Central Secretariat (Delhi),930.0,1270.3333333333333,155.6,116.01333333333334,38.9,3
Cab,Uttam Nagar (Delhi),Chanakyapuri (Delhi),244.5,350.5,118.75999999999999,120.25,29.689999999999998,4
Cab,Uttam Nagar (Delhi),Chandni Chowk (Delhi),196.0,438.0,86.84,91.32,21.71,3
Cab,Uttam Nagar (Delhi),Chhatarpur (Delhi),245.0,245.0,68.36,68.36,17.09,2
Cab,Uttam Nagar (Delhi),Chirag Delhi (Delhi),149.0,293.3333333333333,115.2,122.52,28.8,3
Cab,Uttam Nagar (Delhi),Civil Lines Gurgaon (Delhi),308.5,308.5,52.239999999999995,52.239999999999995,13.059999999999999,2
Cab,Uttam Nagar (Delhi),Connaught Place (Delhi),180.0,180.0,197.92,197.92,49.48,1
Cab,Uttam Nagar (Delhi),Cyber Hub (Delhi),709.5,695.0,84.44,107.54,21.11,4
Cab,Uttam Nagar (Delhi),DLF City Court (Delhi),209.0,209.0,103.85999999999999,103.85999999999999,25.964999999999996,2
Cab,Uttam Nagar (Delhi),DLF Phase 3 (Delhi),341.0,357.0,91.12,79.04,22.78,3
Cab,Uttam Nagar (Delhi),Delhi Gate (Delhi),489.0,547.2,138.56,141.76,34.64,5
Cab,Uttam Nagar (Delhi),Dilshad Garden (Delhi),279.0,366.8333333333333,107.2,129.53333333333333,26.8,6
Cab,Uttam Nagar (Delhi),Dwarka Mor (Delhi),369.0,392.0,134.08,135.43,33.52,4
Cab,Uttam Nagar (Delhi),Dwarka Sector 21 (Delhi),332.5,474.7,71.03999999999999,84.216,17.759999999999998,10
Cab,Uttam Nagar (Delhi),Faridabad Sector 15 (Delhi),200.5,200.5,110.0,110.0,27.5,2
Cab,Uttam Nagar (Delhi),GTB Nagar (Delhi),416.5,416.5,135.3,135.3,33.825,2
Cab,Uttam Nagar (Delhi),Ghaziabad (Delhi),330.0,330.0,85.12,85.12,21.28,2
Cab,Uttam Nagar (Delhi),Ghitorni (Delhi),371.0,371.0,28.16,28.16,7.04,1
Cab,Uttam Nagar (Delhi),Ghitorni Village (Delhi),602.0,438.6666666666667,57.6,58.160000000000004,14.4,3
Cab,Uttam Nagar (Delhi),Greater Kailash (Delhi),523.0,590.8,146.92,116.63999999999999,36.73,5
Cab,Uttam Nagar (Delhi),Greater Noida (Delhi),393.0,585.3333333333334,44.0,71.66666666666667,11.0,3
Cab,Uttam Nagar (Delhi),Green Park (Delhi),766.0,753.5,32.24,42.16,8.06,4
Cab,Uttam Nagar (Delhi),Gurgaon Railway Station (Delhi),762.5,740.5,54.339999999999996,49.71,13.584999999999999,4
Cab,Uttam Nagar (Delhi),Gurgaon Sector 29 (Delhi),1156.0,1156.0,148.12,148.12,37.03,1
Cab,Uttam Nagar (Delhi),Gurgaon Sector 56 (Delhi),221.0,289.0,183.28,173.12,45.82,3
Cab,Uttam Nagar (Delhi),Gwal Pahari (Delhi),558.0,673.0,88.02,99.21000000000001,22.005,4
Cab,Uttam Nagar (Delhi),Hauz Khas (Delhi),212.0,212.0,168.04,168.04,42.01,1
Cab,Uttam Nagar (Delhi),Hauz Rani (Delhi),608.0,823.5714285714286,85.92,96.69714285714285,21.48,7
Cab,Uttam Nagar (Delhi),Hero Honda Chowk (Delhi),275.5,256.5,29.240000000000002,39.38,7.3100000000000005,4
Cab,Uttam Nagar (Delhi),Huda City Centre (Delhi),254.0,254.0,184.04,184.04,46.01,1
Cab,Uttam Nagar (Delhi),IFFCO Chowk (Delhi),563.0,668.2857142857143,118.08,110.70285714285714,29.52,7
Cab,Uttam Nagar (Delhi),IGI Airport (Delhi),441.0,503.8,126.48,116.016,31.62,5
Cab,Uttam Nagar (Delhi),IGNOU Road (Delhi),278.0,260.75,99.69999999999999,97.21,24.924999999999997,4
Cab,Uttam Nagar (Delhi),IIT Delhi (Delhi),361.0,403.6666666666667,112.6,99.98666666666666,28.15,3
Cab,Uttam Nagar (Delhi),IMT Manesar (Delhi),205.0,249.0,78.6,62.133333333333326,19.65,3
Cab,Uttam Nagar (Delhi),INA Market (Delhi),398.5,548.6666666666666,123.92,121.39333333333333,30.98,6
Cab,Uttam Nagar (Delhi),ITO (Delhi),739.0,785.8,142.48,115.704,35.62,5
Cab,Uttam Nagar (Delhi),Inderlok (Delhi),384.0,368.2,132.6,138.624,33.15,5
Cab,Uttam Nagar (Delhi),India Gate (Delhi),198.0,220.33333333333334,78.56,65.42666666666666,19.64,3
Cab,Uttam Nagar (Delhi),Indirapuram (Delhi),358.0,358.0,109.9,109.9,27.475,2
Cab,Uttam Nagar (Delhi),Indraprastha (Delhi),264.5,479.75,87.53999999999999,79.41,21.884999999999998,4
Cab,Uttam Nagar (Delhi),Jahangirpuri (Delhi),864.0,864.0,144.24,144.24,36.06,1
Cab,Uttam Nagar (Delhi),Jama Masjid (Delhi),755.0,755.0,76.32,76.32,19.08,2
Cab,Uttam Nagar (Delhi),Janakpuri (Delhi),479.5,454.25,61.04,79.095,15.26,8
Cab,Uttam Nagar (Delhi),Jasola (Delhi),334.0,365.6666666666667,117.56,96.13333333333333,29.39,3
Cab,Uttam Nagar (Delhi),Jhilmil (Delhi),522.0,395.0,71.72,73.34400000000001,17.93,5
Cab,Uttam Nagar (Delhi),Jor Bagh (Delhi),375.5,384.0,115.88,97.66000000000001,28.97,6
Cab,Uttam Nagar (Delhi),Kadarpur (Delhi),253.0,253.0,59.339999999999996,59.339999999999996,14.834999999999999,2
Cab,Uttam Nagar (Delhi),Kalkaji (Delhi),405.0,454.75,60.14,63.04,15.035,8
Cab,Uttam Nagar (Delhi),Kanhaiya Nagar (Delhi),556.0,569.5,176.26,155.15,44.065,4
Cab,Uttam Nagar (Delhi),Karkarduma (Delhi),200.0,200.0,111.82,111.82,27.955,2
Cab,Uttam Nagar (Delhi),Karol Bagh (Delhi),582.0,719.3333333333334,124.36,125.85333333333335,31.09,3
Cab,Uttam Nagar (Delhi),Kashmere Gate (Delhi),465.0,594.5,118.4,130.39,29.6,4
Cab,Uttam Nagar (Delhi),Kashmere Gate ISBT (Delhi),560.0,600.3333333333334,100.12,103.85333333333334,25.03,3
Cab,Uttam Nagar (Delhi),Kaushambi (Delhi),1353.0,1353.0,132.88,132.88,33.22,1
Cab,Uttam Nagar (Delhi),Keshav Puram (Delhi),257.0,458.0,86.84,108.32000000000001,21.71,3
Cab,Uttam Nagar (Delhi),Khan Market (Delhi),149.5,173.5,116.18,102.46000000000001,29.045,4
Cab,Uttam Nagar (Delhi),Khandsa (Delhi),371.5,319.75,175.54,144.56,43.885,4
Cab,Uttam Nagar (Delhi),Kherki Daula Toll (Delhi),682.0,682.0,71.84,71.84,17.96,1
Cab,Uttam Nagar (Delhi),Lajpat Nagar (Delhi),883.0,883.0,117.08,117.08,29.27,1
Cab,Uttam Nagar (Delhi),Lal Quila (Delhi),442.5,419.8333333333333,87.86,86.18666666666667,21.965,6
Cab,Uttam Nagar (Delhi),Laxmi Nagar (Delhi),262.0,381.4,113.24,108.31199999999998,28.31,5
Cab,Uttam Nagar (Delhi),MG Road (Delhi),444.0,339.0,98.4,113.24000000000001,24.6,3
Cab,Uttam Nagar (Delhi),Madipur (Delhi),660.0,617.75,88.22,76.88,22.055,4
Cab,Uttam Nagar (Delhi),Malviya Nagar (Delhi),280.0,475.0,75.2,107.85333333333334,18.8,3
Cab,Uttam Nagar (Delhi),Mandi House (Delhi),689.5,689.5,80.5,80.5,20.125,2
Cab,Uttam Nagar (Delhi),Manesar (Delhi),554.0,588.5,137.18,121.86,34.295,8
Cab,Uttam Nagar (Delhi),Mansarovar Park (Delhi),194.0,368.3333333333333,123.32,126.2,30.83,3
Cab,Uttam Nagar (Delhi),Mayur Vihar (Delhi),256.0,482.72727272727275,134.76,115.94909090909091,33.69,11
Cab,Uttam Nagar (Delhi),Meerut (Delhi),602.0,602.0,48.54,48.54,12.135,2
Cab,Uttam Nagar (Delhi),Mehrauli (Delhi),509.0,509.0,61.900000000000006,61.900000000000006,15.475000000000001,2
Cab,Uttam Nagar (Delhi),Model Town (Delhi),160.0,358.6666666666667,115.68,89.37333333333333,28.92,3
Cab,Uttam Nagar (Delhi),Moolchand (Delhi),781.0,733.8571428571429,73.52,92.17714285714285,18.38,7
Cab,Uttam Nagar (Delhi),Moti Nagar (Delhi),379.0,379.0,43.92,43.92,10.98,1
Cab,Uttam Nagar (Delhi),Mundka (Delhi),648.0,596.0,81.52000000000001,90.42,20.380000000000003,4
Cab,Uttam Nagar (Delhi),Munirka (Delhi),470.0,470.0,31.88,31.88,7.97,1
Cab,Uttam Nagar (Delhi),Narsinghpur (Delhi),889.0,889.0,114.18,114.18,28.545,2
Cab,Uttam Nagar (Delhi),Nawada (Delhi),314.0,355.4,134.68,135.88799999999998,33.67,5
Cab,Uttam Nagar (Delhi),Nehru Place (Delhi),867.0,867.0,163.2,163.2,40.8,1
Cab,Uttam Nagar (Delhi),Netaji Subhash Place (Delhi),383.0,644.3333333333334,75.64,99.85333333333334,18.91,3
Cab,Uttam Nagar (Delhi),New Colony (Delhi),253.0,275.0,121.22,110.38999999999999,30.305,4
Cab,Uttam Nagar (Delhi),New Delhi Railway Station (Delhi),711.5,711.5,51.2,51.2,12.8,2
Cab,Uttam Nagar (Delhi),Nirman Vihar (Delhi),421.0,508.6666666666667,130.84,123.88,32.71,3
Cab,Uttam Nagar (Delhi),Noida Extension (Delhi),103.0,235.0,153.12,132.6,38.28,3
Cab,Uttam Nagar (Delhi),Noida Film City (Delhi),517.0,503.25,100.94,95.63,25.235,4
Cab,Uttam Nagar (Delhi),Noida Sector 18 (Delhi),319.0,295.85714285714283,79.68,83.77714285714286,19.92,7
Cab,Uttam Nagar (Delhi),Okhla (Delhi),200.0,319.4,124.24,106.78399999999999,31.06,5
Cab,Uttam Nagar (Delhi),Old Gurgaon (Delhi),675.0,675.0,147.64,147.64,36.91,1
Cab,Uttam Nagar (Delhi),Paharganj (Delhi),329.0,354.3333333333333,73.88,84.96,18.47,3
Cab,Uttam Nagar (Delhi),Palam Vihar (Delhi),217.5,217.5,128.76,128.76,32.19,2
Cab,Uttam Nagar (Delhi),Panchsheel Park (Delhi),245.0,294.6666666666667,144.94,127.98,36.235,6
Cab,Uttam Nagar (Delhi),Panipat (Delhi),364.0,440.5,66.6,65.5,16.65,8
Cab,Uttam Nagar (Delhi),Paschim Vihar (Delhi),225.0,319.0,89.56,73.056,22.39,5
Cab,Uttam Nagar (Delhi),Pataudi Chowk (Delhi),570.5,570.5,106.18,106.18,26.545,2
Cab,Uttam Nagar (Delhi),Peeragarhi (Delhi),499.0,770.4,133.52,124.824,33.38,5
Cab,Uttam Nagar (Delhi),Pitampura (Delhi),499.5,499.5,110.86,110.86,27.715,2
Cab,Uttam Nagar (Delhi),Pragati Maidan (Delhi),186.0,252.75,84.22,105.31,21.055,4
Cab,Uttam Nagar (Delhi),Preet Vihar (Delhi),363.0,374.8,95.48,105.008,23.87,5
Cab,Uttam Nagar (Delhi),Pulbangash (Delhi),593.0,593.0,115.12,115.12,28.78,2
Cab,Uttam Nagar (Delhi),Punjabi Bagh (Delhi),509.0,366.4,60.12,71.728,15.03,5
Cab,Uttam Nagar (Delhi),Qutub Minar (Delhi),483.0,483.0,115.8,115.8,28.95,1
Cab,Uttam Nagar (Delhi),RK Puram (Delhi),517.5,507.75,66.44,85.07,16.61,4
Cab,Uttam Nagar (Delhi),Raj Nagar Extension (Delhi),841.0,841.0,136.9,136.9,34.225,2
Cab,Uttam Nagar (Delhi),Rajiv Chowk (Delhi),252.0,483.6666666666667,123.74,127.46,30.935,6
Cab,Uttam Nagar (Delhi),Rajiv Nagar (Delhi),615.0,617.25,82.72,85.28999999999999,20.68,4
Cab,Uttam Nagar (Delhi),Rajouri Garden (Delhi),462.0,512.2,96.92,94.048,24.23,5
Cab,Uttam Nagar (Delhi),Ramesh Nagar (Delhi),336.0,346.6,64.36,102.83200000000002,16.09,5
Cab,Uttam Nagar (Delhi),Rithala (Delhi),266.0,467.3333333333333,115.28,100.69333333333334,28.82,3
Cab,Uttam Nagar (Delhi),Rohini (Delhi),199.0,268.3333333333333,86.14,97.45333333333333,21.535,6
Cab,Uttam Nagar (Delhi),Rohini East (Delhi),770.0,770.0,24.92,24.92,6.23,2
Cab,Uttam Nagar (Delhi),Rohini West (Delhi),425.0,554.2,57.88,98.728,14.47,5
Cab,Uttam Nagar (Delhi),Sadar Bazar Gurgaon (Delhi),177.0,177.0,178.96,178.96,44.74,1
Cab,Uttam Nagar (Delhi),Saidulajab (Delhi),181.0,181.0,103.96,103.96,25.99,1
Cab,Uttam Nagar (Delhi),Saket (Delhi),327.0,327.0,159.88,159.88,39.97,1
Cab,Uttam Nagar (Delhi),Saket A Block (Delhi),363.5,363.5,80.96,80.96,20.24,2
Cab,Uttam Nagar (Delhi),Samaypur Badli (Delhi),614.5,614.5,137.78,137.78,34.445,2
Cab,Uttam Nagar (Delhi),Sarai Kale Khan (Delhi),354.0,581.25,132.57999999999998,104.34,33.144999999999996,4
Cab,Uttam Nagar (Delhi),Sarojini Nagar (Delhi),1290.0,1290.0,68.56,68.56,17.14,1
Cab,Uttam Nagar (Delhi),Satguru Ram Singh Marg (Delhi),771.5,771.5,100.86,100.86,25.215,2
Cab,Uttam Nagar (Delhi),Seelampur (Delhi),608.5,613.5,117.18,105.81333333333333,29.295,6
Cab,Uttam Nagar (Delhi),Shahdara (Delhi),782.0,700.75,126.88,115.75,31.72,4
Cab,Uttam Nagar (Delhi),Shastri Nagar (Delhi),367.0,367.0,115.48,115.48,28.87,1
Cab,Uttam Nagar (Delhi),Shastri Park (Delhi),353.0,401.0,104.24,119.2,26.06,3
Cab,Uttam Nagar (Delhi),Shivaji Park (Delhi),891.0,891.0,167.56,167.56,41.89,1
Cab,Uttam Nagar (Delhi),Sikanderpur (Delhi),1559.0,1352.2,75.16,106.144,18.79,5
Cab,Uttam Nagar (Delhi),Sohna Road (Delhi),820.0,820.0,100.64,100.64,25.16,1
Cab,Uttam Nagar (Delhi),Sonipat (Delhi),163.0,249.66666666666666,134.12,108.89333333333333,33.53,3
Cab,Uttam Nagar (Delhi),South Extension (Delhi),494.0,659.1666666666666,126.76,117.25999999999999,31.69,6
Cab,Uttam Nagar (Delhi),Subhash Nagar (Delhi),383.5,353.25,138.94,128.57999999999998,34.735,4
Cab,Uttam Nagar (Delhi),Sultanpur (Delhi),454.0,430.85714285714283,100.48,103.35428571428572,25.12,7
Cab,Uttam Nagar (Delhi),Sushant Lok (Delhi),386.0,526.0,115.56,122.424,28.89,5
Cab,Uttam Nagar (Delhi),Tagore Garden (Delhi),405.0,475.3333333333333,75.84,77.89333333333333,18.96,3
Cab,Uttam Nagar (Delhi),Tilak Nagar (Delhi),337.5,337.5,129.64,129.64,32.41,2
Cab,Uttam Nagar (Delhi),Tis Hazari (Delhi),345.5,345.5,89.88,89.88,22.47,4
Cab,Uttam Nagar (Delhi),Tughlakabad (Delhi),620.0,620.0,98.12,98.12,24.53,2
Cab,Uttam Nagar (Delhi),Udyog Bhawan (Delhi),379.5,379.5,128.62,128.62,32.155,2
Cab,Uttam Nagar (Delhi),Udyog Vihar (Delhi),336.5,400.5,97.38,93.84,24.345,4
Cab,Uttam Nagar (Delhi),Udyog Vihar Phase 4 (Delhi),317.0,317.0,81.52,81.52,20.38,2
Cab,Uttam Nagar (Delhi),Vaishali (Delhi),708.0,708.0,72.16,72.16,18.04,1
Cab,Uttam Nagar (Delhi),Vasant Kunj (Delhi),437.0,437.0,18.64,18.64,4.66,1
Cab,Uttam Nagar (Delhi),Vatika Chowk (Delhi),567.5,567.5,126.12,126.12,31.53,2
Cab,Uttam Nagar (Delhi),Vidhan Sabha (Delhi),170.0,170.0,79.66,79.66,19.915,2
Cab,Uttam Nagar (Delhi),Vinobapuri (Delhi),288.0,321.0,33.96,30.16,8.49,3
Cab,Uttam Nagar (Delhi),Vishwavidyalaya (Delhi),182.0,360.3333333333333,31.44,52.946666666666665,7.86,3
Cab,Uttam Nagar (Delhi),Welcome (Delhi),461.0,461.0,99.2,99.2,24.8,2
Cab,Uttam Nagar (Delhi),Yamuna Bank (Delhi),679.0,679.0,145.64,145.64,36.41,2
Cab,Vaishali (Delhi),AIIMS (Delhi),298.5,351.25,59.599999999999994,60.55,14.899999999999999,4
Cab,Vaishali (Delhi),Adarsh Nagar (Delhi),555.5,555.5,122.38000000000001,122.38000000000001,30.595000000000002,2
Cab,Vaishali (Delhi),Akshardham (Delhi),856.0,726.8,91.2,116.33600000000001,22.8,5
Cab,Vaishali (Delhi),Ambience Mall (Delhi),749.0,743.3333333333334,150.18,125.64666666666666,37.545,6
Cab,Vaishali (Delhi),Anand Vihar (Delhi),429.5,364.5,43.82,43.480000000000004,10.955,4
Cab,Vaishali (Delhi),Anand Vihar ISBT (Delhi),737.0,623.3333333333334,116.36,109.53333333333335,29.09,3
Cab,Vaishali (Delhi),Ardee City (Delhi),366.0,410.2857142857143,80.04,97.03999999999999,20.01,7
Cab,Vaishali (Delhi),Arjangarh (Delhi),1009.0,707.8,88.36,86.024,22.09,5
Cab,Vaishali (Delhi),Ashok Park Main (Delhi),296.0,296.0,164.64,164.64,41.16,1
Cab,Vaishali (Delhi),Ashok Vihar (Delhi),386.0,543.0,107.92,98.72,26.98,4
Cab,Vaishali (Delhi),Ashram (Delhi),176.5,399.75,96.92,82.39,24.23,4
Cab,Vaishali (Delhi),Aya Nagar (Delhi),304.0,442.8333333333333,77.32,65.70666666666666,19.33,6
Cab,Vaishali (Delhi),Azadpur (Delhi),600.0,1031.25,106.58,115.59,26.645,4
Cab,Vaishali (Delhi),Badarpur (Delhi),1262.0,1262.0,84.68,84.68,21.17,1
Cab,Vaishali (Delhi),Badshahpur (Delhi),263.0,263.0,118.6,118.6,29.65,1
Cab,Vaishali (Delhi),Bahadurgarh (Delhi),137.5,340.75,62.78,65.53999999999999,15.695,4
Cab,Vaishali (Delhi),Barakhamba Road (Delhi),1221.0,1221.0,119.4,119.4,29.85,2
Cab,Vaishali (Delhi),Basai Dhankot (Delhi),212.0,451.3333333333333,153.76,150.76,38.44,3
Cab,Vaishali (Delhi),Bhikaji Cama Place (Delhi),397.0,391.0,182.48,166.78666666666666,45.62,3
Cab,Vaishali (Delhi),Bhiwadi (Delhi),690.0,690.0,162.8,162.8,40.7,2
Cab,Vaishali (Delhi),Botanical Garden (Delhi),113.0,241.8,131.84,122.86399999999999,32.96,5
Cab,Vaishali (Delhi),Central Secretariat (Delhi),531.5,531.5,130.88,130.88,32.72,2
Cab,Vaishali (Delhi),Chanakyapuri (Delhi),293.5,389.1666666666667,61.08,67.60666666666667,15.27,6
Cab,Vaishali (Delhi),Chandni Chowk (Delhi),1098.0,1098.0,113.0,113.0,28.25,2
Cab,Vaishali (Delhi),Chhatarpur (Delhi),278.0,433.0,122.36,136.82666666666668,30.59,3
Cab,Vaishali (Delhi),Civil Lines Gurgaon (Delhi),655.5,708.0,154.78,153.46,38.695,4
Cab,Vaishali (Delhi),Connaught Place (Delhi),396.0,396.0,127.42,127.42,31.855,2
Cab,Vaishali (Delhi),Cyber Hub (Delhi),437.0,438.625,72.34,72.34,18.085,8
Cab,Vaishali (Delhi),DLF City Court (Delhi),161.5,193.25,112.30000000000001,124.01,28.075000000000003,4
Cab,Vaishali (Delhi),DLF Phase 3 (Delhi),140.0,212.66666666666666,38.16,89.97333333333331,9.54,3
Cab,Vaishali (Delhi),Dilshad Garden (Delhi),349.5,349.5,107.62,107.62,26.905,2
Cab,Vaishali (Delhi),Dwarka Mor (Delhi),502.0,445.1666666666667,102.8,108.31666666666666,25.7,12
Cab,Vaishali (Delhi),Dwarka Sector 21 (Delhi),333.0,333.0,145.08,145.08,36.27,1
Cab,Vaishali (Delhi),Faridabad Sector 15 (Delhi),288.0,447.8,72.72,82.55199999999999,18.18,5
Cab,Vaishali (Delhi),GTB Nagar (Delhi),293.0,293.0,119.92,119.92,29.98,2
Cab,Vaishali (Delhi),Ghaziabad (Delhi),401.5,635.5,85.48,81.19333333333334,21.37,6
Cab,Vaishali (Delhi),Ghitorni (Delhi),507.0,556.25,93.84,89.15,23.46,4
Cab,Vaishali (Delhi),Ghitorni Village (Delhi),259.0,600.6666666666666,106.8,122.85333333333334,26.7,3
Cab,Vaishali (Delhi),Golf Course Road (Delhi),414.0,414.0,54.88,54.88,13.72,1
Cab,Vaishali (Delhi),Govindpuri (Delhi),408.0,642.6,125.68,109.984,31.42,5
Cab,Vaishali (Delhi),Greater Kailash (Delhi),234.0,234.0,11.12,11.12,2.78,2
Cab,Vaishali (Delhi),Greater Noida (Delhi),644.0,644.0,118.76,118.76,29.69,1
Cab,Vaishali (Delhi),Green Park (Delhi),453.0,406.8333333333333,115.52000000000001,114.48666666666668,28.880000000000003,6
Cab,Vaishali (Delhi),Gurgaon Railway Station (Delhi),360.0,360.0,107.24,107.24,26.81,1
Cab,Vaishali (Delhi),Gurgaon Sector 29 (Delhi),249.5,249.5,15.9,15.9,3.975,2
Cab,Vaishali (Delhi),Gurgaon Sector 56 (Delhi),326.0,307.0,113.0,111.232,28.25,5
Cab,Vaishali (Delhi),Gwal Pahari (Delhi),240.5,308.0,140.6,122.5,35.15,4
Cab,Vaishali (Delhi),Hauz Rani (Delhi),398.0,411.6666666666667,58.36,60.90666666666667,14.59,3
Cab,Vaishali (Delhi),Hero Honda Chowk (Delhi),521.0,503.6,95.64,117.032,23.91,5
Cab,Vaishali (Delhi),Huda City Centre (Delhi),220.0,220.0,116.86,116.86,29.215,2
Cab,Vaishali (Delhi),IFFCO Chowk (Delhi),251.0,258.75,118.4,114.96000000000001,29.6,4
Cab,Vaishali (Delhi),IGI Airport (Delhi),248.0,316.3333333333333,82.88,94.34666666666665,20.72,3
Cab,Vaishali (Delhi),IGNOU Road (Delhi),244.0,408.75,127.62,132.96,31.905,4
Cab,Vaishali (Delhi),IIT Delhi (Delhi),573.5,567.8,113.06,105.39200000000001,28.265,10
